class,probability,ra,dec,parallax,source_id,source_id_1,name,wdname,spectype,comp,logg,mass,binarity,ismag,hasdisk,variability,source_id_2,bp_rp,G,absolute magnitude
Subdwarf,Known Variable,348.8395560854151,29.08367795329716,2.5748541498309256,2846162921688127360,,,,,,,,,,,,,,,
Subdwarf,Known Variable,350.96172449753175,14.519033504718797,0.7995114631135034,2813823634719060352,,,,,,,,,,,,,,,
Subdwarf,Known Variable,351.11454799103154,21.647554971360297,1.1184350794886753,2837982520817733376,,,,,,,,,,,,,,,
Subdwarf,Known Variable,351.7186199027638,12.506055467522652,1.3861712522280896,2812551023024830720,,,,,,,,,,,,,,,
Subdwarf,Known Variable,352.95820486206856,-28.88140433927189,1.5432736347427898,2329479382474794240,,,,,,,,,,,,,,,
Subdwarf,Known Variable,353.52097012653456,-32.11389032646228,1.1680816482634584,2325452867814971136,,,,,,,,,,,,,,,
Subdwarf,Known Variable,356.57413840675605,-29.463932106184625,0.8625616091635688,2327511673273331456,,,,,,,,,,,,,,,
Subdwarf,Known Variable,357.9319271335097,-31.31472515705222,0.5017292221367169,2326356155272564480,,,,,,,,,,,,,,,
ZZ Ceti,Known Variable,4.685320474720728,-25.61216090269223,16.323201642780685,2323704339384503040,,,,,,,,,,,,,,,
ZZ Ceti,Known Variable,346.5740372480823,24.5352080145307,19.691774347210195,2842650153836732928,,,,,,,,,,,,,,,
ZZ Ceti,Known Variable,247.0550893997157,12.414242597493132,12.8495375568124,4460327252045435648,,,,,,,,,,,,,,,
ZZ Ceti,Known Variable,42.36522948636459,32.8532214561861,14.478334964443851,136610338318092544,,,,,,,,,,,,,,,
ZZ Ceti,Known Variable,74.86183858883626,55.42156468013174,14.660299804168352,279512833789658752,,,,,,,,,,,,,,,
ZZ Ceti,Known Variable,180.4307433455224,80.08300465894118,15.199741334010064,1717969674107797760,,,,,,,,,,,,,,,
ZZ Ceti,Known Variable,172.29715279145736,-22.56232429407201,11.944724720819108,3541237717085787008,,,,,,,,,,,,,,,
ZZ Ceti,Known Variable,177.97600067663907,5.476665737783082,24.802381616636648,3897445571422443904,,,,,,,,,,,,,,,
ZZ Ceti,Known Variable,206.44270394541653,-23.95291656209057,15.11490701675837,6191268135405788544,,,,,,,,,,,,,,,
ZZ Ceti,Known Variable,133.7802061158019,6.594446478845334,8.366518339985053,584401463934612352,,,,,,,,,,,,,,,
ZZ Ceti,Known Variable,214.2865425177468,0.9742534229151084,5.485463288703149,3666095916777028608,,,,,,,,,,,,,,,
DA,Known Variable,265.9546566567116,-39.14032929528653,46.82772837534591,5961193055261256320,5.961193055261257e+18,Gaia EDR3 5961193055261256320,,DA,,8.09,,,,,,5.961193055261257e+18,0.024140358,13.534804,11.887319452803114
DA,Known Variable,28.012371952646653,47.0023898742372,60.56433165675938,356922880493142016,3.56922880493142e+17,Gaia EDR3 356922880493142016,WD 0148+467,DA,H,8.003674,0.262,WDMS,,,NOV,3.56922880493142e+17,-0.11815357,12.495588,11.406672645154332
DA,Known Variable,154.02636874208116,-1.321267546456416,21.61459255944788,3830623164560911872,3.830623164560912e+18,Gaia EDR3 3830623164560911872,WD 1013-010,DA,H,7.162,0.239,,,,,3.830623164560912e+18,0.4001274,15.281872,11.955607266928448
DA,Known Variable,147.25568689205738,-0.3196954387791288,11.721197116250412,3833982271367482624,3.8339822713674824e+18,Gaia EDR3 3833982271367482624,WD 0949-0019,DA,H,7.947,0.571,,,,NOV,3.8339822713674824e+18,0.08579445,16.55159,11.896449847843565
DA,Known Variable,149.71074944273207,1.790035056609581,11.670919105393311,3834721387994870784,3.834721387994871e+18,Gaia EDR3 3834721387994870784,WD 0956+020,DA,H,7.906,0.563,,,,,3.834721387994871e+18,-0.1903143,15.70473,11.040255294229771
DA,Known Variable,151.6905237467464,0.5346193464574054,2.9682789747684155,3834895969825628800,3.8348959698256287e+18,Gaia EDR3 3834895969825628800,,DA,,7.29,0.395,,,,,3.8348959698256287e+18,-0.14816475,16.702888,9.065411579242552
DO,Known Variable,100.81676485977246,1.503518108637641,3.970374584764935,3125897813875563904,3.125897813875564e+18,Gaia EDR3 3125897813875563904,WD 0640+015,DO,,7.9,0.61,,,,,3.125897813875564e+18,-0.5181446,15.748176,8.742333410921562
DA,Known Variable,239.7657764158791,10.937504292504697,6.725504912361773,4455997237817243776,4.4559972378172436e+18,Gaia EDR3 4455997237817243776,,DA,,8.447,0.884,,,,,4.4559972378172436e+18,0.21643066,18.745255,12.883879471194676
DA,Known Variable,245.516379079966,12.22568893574896,17.914653009776476,4460086458999242368,4.460086458999242e+18,Gaia EDR3 4460086458999242368,WD 1619+123,DA,H,7.887,0.555,,,,,4.460086458999242e+18,-0.1964674,14.657778,10.923820003510157
DA,Known Variable,282.44943018192106,-9.963257232467894,30.60725949856137,4203108841963846016,4.203108841963846e+18,Gaia EDR3 4203108841963846016,,DA,,8.05,,,,,,4.203108841963846e+18,-0.017565727,14.317914,11.7470362282
DA,Known Variable,307.15892488566755,-6.145024576862422,28.090753744074537,4217793816094052480,4.2177938160940524e+18,Gaia EDR3 4217793816094052480,,DA,,8.4,0.877,,,,,4.2177938160940524e+18,0.03755951,15.205027,12.44784396273992
DA,Known Variable,177.63756681180746,-6.605364951140685,24.0988709432107,3598424931753893888,3.598424931753894e+18,Gaia EDR3 3598424931753893888,,DA,H,8.491,0.912,,,,,3.598424931753894e+18,0.28005028,16.427322,13.33730547955075
DA,Known Variable,166.99954557056117,-5.159199009183807,40.29254567586476,3788194488314248832,3.7881944883142487e+18,Gaia EDR3 3788194488314248832,WD 1105-048,DA,H,7.85,0.54,WDMS,yes,,,3.7881944883142487e+18,-0.16901588,13.09057,11.11669353451636
DA,Known Variable,223.9398144538385,4.252369347344327,1.5882143691133117,1158050898150073472,1.1580508981500733e+18,Gaia EDR3 1158050898150073472,,DA,H,7.44,0.75,,,,,1.1580508981500733e+18,-0.47702408,16.872458,7.877003604560182
DA,Known Variable,204.2463611230416,-16.32897208367095,16.73106680507634,3603920565746668032,3.603920565746668e+18,Gaia EDR3 3603920565746668032,WD 1334-160,DA,H,8.41,0.87,yes,,,,3.603920565746668e+18,-0.2257595,15.363327,11.480945166493656
DA,Known Variable,226.6088631838793,6.645821768785206,10.059576774292378,1160300056558791168,1.1603000565587912e+18,Gaia EDR3 1160300056558791168,,DA,H,7.447,0.335,,,,,1.1603000565587912e+18,0.13276863,16.57191,11.584808547508157
PG1159,Known Variable,176.64674185603602,0.2092795141480496,0.8016605503133722,3795664157996369024,3.795664157996369e+18,Gaia EDR3 3795664157996369024,WD 1144+004,PG1159,,6.5,0.6,,,,NOV,3.795664157996369e+18,-0.57209396,15.159123,4.679075562537518
DBZA,Known Variable,177.13992970316144,1.4831544488577448,6.853404458111738,3796414192429498880,3.796414192429499e+18,Gaia EDR3 3796414192429498880,WD 1145+017,DBZA,He,8.11,0.656,,,yes,,3.796414192429499e+18,-0.17123604,17.145735,11.325266813722038
DA,Known Variable,229.6111499065864,6.970326461261792,2.8631392572887764,1163266672074075008,1.1632666720740751e+18,Gaia EDR3 1163266672074075008,,DA,H,6.82,0.224,WDMS,,,VAR,1.1632666720740751e+18,0.13670349,17.519577,9.803789358692132
DB,Known Variable,162.13597832424347,-2.020295523574426,13.83837697211718,3802622073735216128,3.802622073735216e+18,Gaia EDR3 3802622073735216128,WD 1046-017,DB,He,8.07,0.631,,,,,3.802622073735216e+18,-0.114551544,15.7418165,11.447242285362666
DA,Known Variable,166.31285409245874,0.2740490048710345,21.299138654165315,3804239558419007744,3.8042395584190075e+18,Gaia EDR3 3804239558419007744,WD 1102+005,DA,H,8.26,0.769,,,,NOV,3.8042395584190075e+18,-0.063759804,15.291294,11.93310420374138
He-sdOB,Known Variable,136.27225433806012,5.550253692129848,1.1832176309614235,580372234855320064,5.8037223485532e+17,Gaia EDR3 580372234855320064,,He-sdOB,,6.3,,,,,,5.8037223485532e+17,-0.41952038,14.054276,4.419599161993743
DA+MS,Known Variable,137.05015861266642,6.072522437758538,3.712128384232548,580790014913812608,5.807900149138126e+17,Gaia EDR3 580790014913812608,WD 0905+062,DA+MS,H,7.44,0.37,WDMS,,,,5.807900149138126e+17,0.571558,17.06851,9.916624939565446
DA,Known Variable,164.1605833710925,-22.88092042789636,27.65107561727103,3549471753507182592,3.5494717535071826e+18,Gaia EDR3 3549471753507182592,WD 1054-226,DA,H,8.083,0.645,,,,,3.5494717535071826e+18,0.39243507,15.955912,13.164472149371694
DA,Known Variable,215.40933239056025,19.47751353351095,3.311844098566314,1239847966186208768,1.2398479661862088e+18,Gaia EDR3 1239847966186208768,,DA,H,7.886,0.548,,,,,1.2398479661862088e+18,-0.14318275,18.964216,11.564565423284677
DA,Known Variable,207.8260895621944,18.31689729183245,7.10138802235139,1245026464090289280,1.2450264640902892e+18,Gaia EDR3 1245026464090289280,,DA,H,7.546,0.381,,,,,1.2450264640902892e+18,-0.13117409,16.906656,11.163372216505309
CV,Known Variable,211.12232477016173,17.399908630673828,1.934382774440884,1245262790370992256,1.245262790370992e+18,Gaia EDR3 1245262790370992256,,CV,,,,,,,,1.245262790370992e+18,0.39891052,17.083405,8.516117080841907
DA,Known Variable,207.17312282702505,18.56962098706392,5.989087363196758,1245093225062192640,1.2450932250621926e+18,Gaia EDR3 1245093225062192640,WD 1346+188,DA,,7.96,0.59,WDMS,,,,1.2450932250621926e+18,1.2823505,16.806898,10.693701241057669
DA,Known Variable,358.5785169394626,-36.568316024088425,16.32670428289782,2310942857676734848,2.310942857676735e+18,Gaia EDR3 2310942857676734848,WD 2351-368,DA,,8.04,0.51,,,,,2.310942857676735e+18,-0.14161968,15.223864,11.288356633357456
DA,Known Variable,6.526350431005261,-32.406611411403155,9.118827936330934,2315815721412502656,2.3158157214125025e+18,Gaia EDR3 2315815721412502656,,DA,,,,,,,,2.3158157214125025e+18,0.039848328,17.03384,11.833535105295969
DA,Known Variable,8.707865970293282,-31.49795579919753,2.31987048172748,2317319612801004416,2.3173196128010045e+18,Gaia EDR3 2317319612801004416,WD 0032-317,DA,H,7.262,0.392,,,,,2.3173196128010045e+18,-0.34326363,16.096535,7.923853694624276
CV,Known Variable,153.58956843575152,6.6492360437001405,5.281485594663208,3873721404734233344,3.8737214047342336e+18,Gaia EDR3 3873721404734233344,,CV,,8.031,0.619,,,,,3.8737214047342336e+18,0.14883232,18.211748,11.82552849791153
DA:,Known Variable,168.31801204179175,28.983882293873283,19.482968480208093,3999033225988190720,3.9990332259881907e+18,Gaia EDR3 3999033225988190720,WD 1110+292,DA:,H,7.344,0.266,,,,,3.9990332259881907e+18,1.1702213,17.888472,14.336747639601166
DA,Known Variable,155.7148994098113,16.197716868501697,1.864022424249924,3890059941364406144,3.8900599413644063e+18,Gaia EDR3 3890059941364406144,,DA,H,6.522,0.166,,,,,3.8900599413644063e+18,-0.27519035,17.80521,9.157465663130113
DA,Known Variable,184.02724840290583,28.11338158588088,5.043865535980129,4009851428268802944,4.009851428268803e+18,Gaia EDR3 4009851428268802944,,DA,H,7.756,0.497,,,,,4.009851428268803e+18,-0.2984829,16.887178,10.4009955011624
DA+MS,Known Variable,186.6284692225321,30.647966916525814,3.4364008604288125,4012093916593061120,4.012093916593061e+18,Gaia EDR3 4012093916593061120,WD 1224+309,DA+MS,H,7.41,0.4,WDMS,,,,4.012093916593061e+18,0.16391373,16.040756,8.721275095525153
DA,Known Variable,180.8395007479399,30.773838568525207,7.144412089881939,4014351244029829760,4.0143512440298296e+18,Gaia EDR3 4014351244029829760,WD 1200+310,DA,H,7.963,0.583,,,,,4.0143512440298296e+18,0.03151512,17.409658,11.679490483601937
DO,Known Variable,183.48389897429504,32.94217831576029,6.264204192564965,4016474027321256704,4.016474027321257e+18,Gaia EDR3 4016474027321256704,WD 1211+332,DO,,7.8,0.56,,,,,4.016474027321257e+18,-0.50910854,14.635573,8.61990252930025
DA,Known Variable,174.27051073131526,29.7994689522561,63.73294526558126,4019458647338779648,4.0194586473387796e+18,Gaia EDR3 4019458647338779648,WD 1134+300,DA,H,8.548882,0.965,,,,,4.0194586473387796e+18,-0.28808403,12.492209,11.514028944120158
DA,Known Variable,173.5971362907532,31.76844362093164,17.19066149965405,4024374774280462976,4.024374774280463e+18,Gaia EDR3 4024374774280462976,WD 1131+320,DA,H,8.027,0.626,,,,,4.024374774280463e+18,-0.11356735,15.294954,11.47141694368019
DB,Known Variable,263.2352094593483,-87.16802598134693,14.443146938645445,5765364850325338880,5.765364850325339e+18,Gaia EDR3 5765364850325338880,WD 1708-871,DB,He,8.05,0.64,,,,,5.765364850325339e+18,-0.278862,14.736713,10.535022148019412
DC,Known Variable,309.2276310180703,-43.37545870263621,1.229450936594924,6676258178933058048,6.676258178933058e+18,Gaia EDR3 6676258178933058048,WD 2033-435,DC,,,,,,,,6.676258178933058e+18,0.10832596,15.812719,6.261275010671572
DA,Known Variable,209.4108865903106,-2.97214129586747,7.351714213236258,3657568761722508672,3.657568761722509e+18,Gaia EDR3 3657568761722508672,,DA,,,,,,,,3.657568761722509e+18,-0.09308624,16.143492,10.475435080827388
DA+dM,Known Variable,204.0655736147083,0.2917517215975215,10.770237877490857,3662988495054111232,3.662988495054111e+18,Gaia EDR3 3662988495054111232,WD 1333+005,DA+dM,,,,,,,,3.662988495054111e+18,1.5297928,16.694715,11.855841477372344
DB,Known Variable,232.03412355689764,21.64636037851269,1.8571644731843773,1214396952063253632,1.2143969520632535e+18,Gaia EDR3 1214396952063253632,,DB,He,7.82,0.532,,,,,1.2143969520632535e+18,-0.29380798,18.58493,9.929181835966912
DA,Known Variable,22.74240715651245,53.360645718390415,6.596703287298159,407508116250828800,4.075081162508288e+17,Gaia EDR3 407508116250828800,,DA,,,,,,,,4.075081162508288e+17,0.21811485,14.857038,8.95367275207796
DA,Known Variable,254.2912014468113,21.444299762560085,47.63472232582776,4565048312887877888,4.5650483128878776e+18,Gaia EDR3 4565048312887877888,WD 1655+215,DA,H,8.025,0.613,,,,NOV,4.5650483128878776e+18,0.2261095,14.079671,12.469289189773692
DA,Known Variable,253.6104720787716,23.878073418995186,10.0305921091722,4566554472019360128,4.5665544720193603e+18,Gaia EDR3 4566554472019360128,,DA,,8.033,0.622,,,,,4.5665544720193603e+18,0.052480698,16.988272,11.994904851620635
DA,Known Variable,296.3821940204825,16.45945521937809,21.379740768623066,1820678800528443776,1.820678800528444e+18,Gaia EDR3 1820678800528443776,WD 1943+163,DA,H,7.802,0.512,,,,,1.820678800528444e+18,-0.10328102,14.074405,10.724417175215276
DA,Known Variable,47.95520026350009,19.014964275614343,20.78486172616245,59077760488621184,5.907776048862118e+16,Gaia EDR3 59077760488621184,WD 0308+188,DA,H,7.887,0.558,,,,,5.907776048862118e+16,-0.23027992,14.205873,10.79460869827314
CV,Known Variable,9.167876609208893,23.142038880790256,2.006309305251502,2805913271327662976,2.805913271327663e+18,Gaia EDR3 2805913271327662976,,CV,,,,,,,,2.805913271327663e+18,0.48624802,18.391079,9.90306843706326
DAH,Known Variable,349.68840898355177,12.600695332600958,24.806020307538827,2811321837744375936,2.811321837744376e+18,Gaia EDR3 2811321837744375936,WD 2316+123,DAH,,8.405,0.866,,yes,,NOV,2.811321837744376e+18,0.024474144,15.415079,12.387864474502802
DC,Known Variable,351.52725412109226,16.00484268863722,29.591357603626907,2814629409239942272,2.814629409239942e+18,Gaia EDR3 2814629409239942272,WD 2323+157.1,DC,He,7.965,0.559,,,,,2.814629409239942e+18,0.109311104,15.0528145,12.408638951730612
DA,Known Variable,347.12751177873537,13.323293485833638,16.841998766642014,2814942392095501952,2.814942392095502e+18,Gaia EDR3 2814942392095501952,WD 2306+130,DA,H,7.971,0.591,,,,NOV,2.814942392095502e+18,-0.073449135,15.384118,11.516086156071122
DB,Known Variable,348.19417688773706,17.86638701019661,13.113648817865917,2818982719370879232,2.818982719370879e+18,Gaia EDR3 2818982719370879232,WD 2310+175,DB,He,8.37,0.82,,,,,2.818982719370879e+18,-0.14136505,15.928297,11.516914745628712
DA,Known Variable,301.5704648225398,59.04044033096808,13.13099234475093,2236381950543626240,2.2363819505436262e+18,Gaia EDR3 2236381950543626240,,DA,H,7.749,0.477,,,,,2.2363819505436262e+18,-0.12233162,15.512101,11.103588740715592
D,Known Variable,132.0645149059338,-74.3150722990226,2.20706836814267,5216785445160303744,5.216785445160304e+18,ASASSN-V J084815.55-741854.3,,D,,,,,,,,5.216785445160304e+18,-0.15523529,12.566651,4.285729932340249
PG1159,Known Variable,8.054738883255395,16.076395173445263,2.4077392858149125,2780903539324180736,2.7809035393241805e+18,Gaia EDR3 2780903539324180736,,PG1159,,7.5,,,,,,2.7809035393241805e+18,-0.56003666,15.7510395,7.659086794860185
DAZ,Known Variable,12.552013513913211,19.32998876228861,10.62419358512188,2788992130973584640,2.7889921309735844e+18,Gaia EDR3 2788992130973584640,WD 0047+190,DAZ,H,7.996,0.613,,,,,2.7889921309735844e+18,-0.17659092,15.973885,11.1053648772245
DA,Known Variable,12.796293301184514,20.52276052916191,11.976703722346969,2789398778477164672,2.7893987784771645e+18,Gaia EDR3 2789398778477164672,WD 0048+202,DA,H,7.953,0.596,,,,,2.7893987784771645e+18,-0.26497555,15.38349,10.775176530927263
CV,Known Variable,7.965697227452354,20.34750740231916,2.7078181629256504,2796463449923353856,2.7964634499233536e+18,Gaia EDR3 2796463449923353856,,CV,,,,,,,,2.7964634499233536e+18,0.57489014,17.929935,10.093032484907695
DA,Known Variable,15.953601345810831,6.251477295073554,16.377980264712978,2576468559232835456,2.5764685592328356e+18,Gaia EDR3 2576468559232835456,WD 0101+059,DA,H,8.417,0.871,,,,,2.5764685592328356e+18,-0.08998585,16.011124,12.082425717288787
DOZ,Known Variable,17.77741968373188,10.360607576261469,3.362875217150926,2579961535875580800,2.579961535875581e+18,Gaia EDR3 2579961535875580800,WD 0108+100,DOZ,,7.5,0.54,,,,,2.579961535875581e+18,-0.4876957,15.555061,8.188614763411998
DA,Known Variable,22.940247151694667,10.94971036231363,10.115281839706885,2585306399337120128,2.5853063993371203e+18,Gaia EDR3 2585306399337120128,WD 0129+106,DA,H,7.994,0.61,,,,,2.5853063993371203e+18,-0.18337631,16.200047,11.22493693959949
DA,Known Variable,22.14105345017056,13.855891130144656,26.57064810532068,2587268134239449728,2.5872681342394496e+18,Gaia EDR3 2587268134239449728,,DA,H,7.897,0.55,,,,,2.5872681342394496e+18,-0.0688076,14.323541,11.445551738767923
DA,Known Variable,36.76822557569179,59.25063979469582,26.529918281220287,459237630076876672,4.592376300768767e+17,Gaia EDR3 459237630076876672,,DA,H,7.847,0.506,,,,,4.592376300768767e+17,0.4659996,15.945065,13.063744561244146
DB,Known Variable,277.8818169456406,42.038911978598485,0.7103814821385394,2111270034246759424,2.1112700342467594e+18,Gaia EDR3 2111270034246759424,,DB,,7.14,0.243,,,,,2.1112700342467594e+18,-0.18583679,17.54681,6.804268159757369
DA,Known Variable,273.09480529986246,43.35229647967539,17.212039005410332,2114811453822316160,2.114811453822316e+18,Gaia EDR3 2114811453822316160,,DA,,8.49,0.917,,,,VAR,2.114811453822316e+18,0.005001068,16.243559,12.422720607984289
sdB,Known Variable,281.16320931275703,43.3745020679109,0.9513869138302974,2116887920191163776,2.116887920191164e+18,V*V344Lyr,,sdB,,5.94,,,,,,2.116887920191164e+18,0.6197319,18.784142,8.675927867380855
DA,Known Variable,322.63783826823266,-22.30079880492373,1.7898261896122278,6828182472250027776,6.828182472250028e+18,Gaia EDR3 6828182472250027776,,DA,,,,,,,,6.828182472250028e+18,-0.3741455,16.300097,7.564151293007386
sdB,Known Variable,318.4125372760957,-20.58690936203609,0.7912203841019226,6832212598979053696,6.832212598979054e+18,GALEXJ21136-2035,,sdB,,,,,,,,6.832212598979054e+18,-0.3342762,14.528239,4.019726337011257
DA+MS,Known Variable,261.025605868952,56.33418680011221,2.4834779955939315,1420761029600606592,1.4207610296006067e+18,Gaia EDR3 1420761029600606592,WD 1723+563,DA+MS,H,7.22,0.36,WDMS,,,,1.4207610296006067e+18,-0.10406494,16.258163,8.233464581804249
DA,Known Variable,263.8051471939805,57.50353268057449,9.556912933829611,1422344395064093056,1.4223443950640932e+18,Gaia EDR3 1422344395064093056,WD 1735+5730,DA,H,7.896,0.547,,,,NOV,1.4223443950640932e+18,-0.040124893,16.60056,11.502148147408228
DA,Known Variable,56.77869951082381,-11.9692684142175,14.680640353223012,5114767980330242688,5.114767980330243e+18,Gaia EDR3 5114767980330242688,WD 0344-121,DA,,8.098,,,,,VAR,5.114767980330243e+18,0.019189835,16.00564,11.839364997180192
DAwk,Known Variable,40.0649764671677,-16.52746255944704,3.2169123625084626,5132830104514788736,5.132830104514788e+18,Gaia EDR3 5132830104514788736,,DAwk,,,,,,,,5.132830104514788e+18,-0.48167133,16.132929,8.670125148467864
DA,Known Variable,276.0344631011385,35.27176222556673,5.20727554674049,2095603539740855296,2.0956035397408553e+18,Gaia EDR3 2095603539740855296,WD 1822+352,DA,,,,,,,,2.0956035397408553e+18,-0.19566536,15.891262,9.474314796447096
DA,Known Variable,8.263240386889695,44.73678310253426,13.017904141052446,388602146952607360,3.8860214695260736e+17,Gaia EDR3 388602146952607360,WD 0030+444,DA,H,7.97,0.583,yes,,,NOV,3.8860214695260736e+17,0.13176346,16.543623,12.116328346182478
DA,Known Variable,8.293396736116748,47.70362646074507,18.171703116013912,390812925536899584,3.908129255368996e+17,Gaia EDR3 390812925536899584,WD 0030+474,DA,H,8.02,0.63,,,,,3.908129255368996e+17,-0.1797123,14.807593,11.104571164119786
DA,Known Variable,303.47210943243124,7.162531104630349,12.27323165401618,4250461749665556224,4.2504617496655565e+18,Gaia EDR3 4250461749665556224,,DA,,8.09,0.656,,,,VAR,4.2504617496655565e+18,0.037122726,16.458334,11.903128657447011
DC,Known Variable,5.562166275795596,42.610504358588834,28.989923340265765,385105360675267840,3.8510536067526784e+17,Gaia EDR3 385105360675267840,WD 0019+423,DC,He,7.332,0.256,,,,,3.8510536067526784e+17,0.8458538,16.371044,13.682279334632252
DA,Known Variable,17.550176255324338,27.01729509733914,17.80302033435167,307116824821161088,3.071168248211611e+17,Gaia EDR3 307116824821161088,WD 0107+267,DA,H,8.021,0.624,,,,,3.071168248211611e+17,-0.11933708,15.141714,11.394182439428752
DA,Known Variable,26.97838185952718,23.661677762881936,33.98067208672025,291057843317534464,2.9105784331753446e+17,Gaia EDR3 291057843317534464,WD 0145+234,DA,H,8.088387,0.67,,,,NOV,2.9105784331753446e+17,-0.05842781,14.0291395,11.685299321556752
DA,Known Variable,24.72100004295841,25.38939491336508,12.32966681291112,292454841560140032,2.9245484156014e+17,Gaia EDR3 292454841560140032,WD 0136+251,DA,H,8.829112821006785,1.1282406152927078,,yes,,,2.9245484156014e+17,-0.47868633,15.915779,11.370535703631834
DA,Known Variable,91.48120246816023,5.087002158494481,12.341842149628157,3318463707678938368,3.318463707678938e+18,Gaia EDR3 3318463707678938368,,DA,H,8.08,0.649,,,,,3.318463707678938e+18,0.15002632,16.78163,12.238529937752132
DA+MS,Known Variable,225.0805208634769,16.987276812539022,4.461136093602705,1187637042361283456,1.1876370423612836e+18,Gaia EDR3 1187637042361283456,WD 1458+171,DA+MS,H,7.45,0.42,WDMS,,,,1.1876370423612836e+18,0.38266754,16.129498,9.37672536121944
DA,Known Variable,223.04746744596792,16.634596478991792,10.216358398117771,1188119762325721600,1.1881197623257216e+18,Gaia EDR3 1188119762325721600,WD 1449+168,DA,H,7.794,0.516,,,,,1.1881197623257216e+18,-0.29509544,15.445389,10.491869599621875
DA,Known Variable,235.3326705129276,12.154002172847044,2.700253876836196,1190316479183748992,1.190316479183749e+18,Gaia EDR3 1190316479183748992,,DA,H,6.615,0.189,,,,,1.190316479183749e+18,-0.19686127,17.031586,9.188608991398096
DA,Known Variable,113.61355418816184,48.686720451285645,30.76028410392692,976040702520790400,9.760407025207904e+17,Gaia EDR3 976040702520790400,WD 0730+487,DA,H,8.609585,0.989,,,,,9.760407025207904e+17,-0.08981037,14.931609,12.37156071159592
DA,Known Variable,319.21951258585847,73.84454641089567,6.281882849814815,2274129833990167680,2.2741298339901676e+18,Gaia EDR3 2274129833990167680,WD 2116+736,DA,H,7.7,0.58,,,,,2.2741298339901676e+18,-0.49273968,14.78475,8.775199165125084
sdB,Known Variable,291.22430957477053,-59.17258200121662,0.8511473983321044,6446332842819137792,6.446332842819138e+18,EC19205-5916,,sdB,,,,,,,,6.446332842819138e+18,-0.17358589,14.740775,4.39079887997103
DB,Known Variable,309.3695154998485,14.897931193938826,11.395614893031144,1810475401285228928,1.810475401285229e+18,Gaia EDR3 1810475401285228928,,DB,,7.961,0.582,,,,,1.810475401285229e+18,-0.2922144,15.149797,10.433485820660325
