Class,Probability,RA,Dec,BP-RP,G,Parallax,Absolute Magnitude,Source ID
Subdwarf,Known Variable,10.676681084831255,43.31691312782644,-0.37363052,15.432236,0.7552286865139283,4.822628388958616,387533868326227456
Subdwarf,Known Variable,10.838364249048826,44.573289737473225,-0.32135677,15.9298935,0.6054818484422049,4.840399140454396,387992437690797696
Subdwarf,Known Variable,12.907198809052993,-30.71547420433837,-0.3924322,14.340959,0.907344519256872,4.129820101246658,5031702144593331712
Subdwarf,Known Variable,14.590986043726843,55.63079177547098,-0.0449543,13.178004,1.1010494565710118,3.3870381345203864,423505288886486272
Subdwarf,Known Variable,15.305528176188888,31.432029517502865,-0.3310337,13.063463,1.7781702042990613,4.31332964382918,312628749626419328
Subdwarf,Known Variable,17.111563875273866,-32.71989373567329,-0.39561653,12.21475,2.588565244962917,4.280045579388803,5026956858566738688
Subdwarf,Known Variable,17.5775680993426,-34.007205219198866,-0.37629414,14.074328,1.204835442958262,4.478966673992572,5026270179195363328
Subdwarf,Known Variable,18.43970230933974,17.980549702178617,-0.30991554,15.996101,0.5711907910423039,4.780006984809155,2784332018443668608
Subdwarf,Known Variable,18.976172130637973,26.23339419402829,-0.36181736,14.4016075,0.8072441040758015,3.9366319085717594,294818409307323904
Subdwarf,Known Variable,26.414575692176587,15.078384665930018,-0.33752823,13.672159,1.2966956488527115,4.2363492677197225,2588387849393475840
Subdwarf,Known Variable,28.95395372891957,41.54893304061129,-0.40840054,15.720062,0.6785944551234349,4.87811353325686,345949758745792000
Subdwarf,Known Variable,32.38530156289903,43.12009865844359,-0.31215668,14.321136,0.9063156954793764,4.107533505619907,351633546665907200
Subdwarf,Known Variable,33.29935083959255,-23.90974579856599,-0.3753376,14.413142,1.046473677598907,4.51178354408391,5122936870687263232
Subdwarf,Known Variable,35.582802059901645,-23.41560095237319,-0.4045925,11.988973,3.108293486211428,4.451583091546193,5120386003710463616
Subdwarf,Known Variable,43.722252883254775,32.708820086741454,-0.34117413,15.092181,2.4808802443191413,7.0652100037741175,136464000192315392
Subdwarf,Known Variable,45.54817767275821,37.18596931163057,-0.35011387,15.487472,0.7333906499654181,4.814148844087542,142086971376178688
Subdwarf,Known Variable,52.230218482202005,50.591553801455085,0.12745571,14.152331,1.712341877283747,5.320283389891763,441838202167403776
Subdwarf,Known Variable,59.09716554471923,-15.155387409728036,-0.4012661,12.83382,1.4430127479366903,3.630170838884329,5109790010155109760
Subdwarf,Known Variable,62.54661660650834,-19.81486086741473,-0.4358492,13.61082,1.1643904160335758,3.94131311076249,5092747133247311360
Subdwarf,Known Variable,63.33093871388564,-13.684128770899685,-0.46943474,12.480924,1.37002123396406,3.164560491701579,3176695152292552704
Subdwarf,Known Variable,72.55631256176896,17.70175758743446,-0.083747864,12.566836,3.0307586850671524,4.974592791841599,3406506723313874688
Subdwarf,Known Variable,72.8774676602218,-61.17244517654154,-0.27173424,16.115938,0.4469910838513495,4.367432301646502,4665646686160919040
Subdwarf,Known Variable,75.0789864923906,9.201138669796192,-0.26873398,14.299688,1.3020490693266666,4.872824757321542,3291164582009541376
Subdwarf,Known Variable,88.45357545310516,32.93381892499199,-0.058189392,14.1348,1.4596066880996743,4.95597922344294,3451217092350738944
Subdwarf,Known Variable,90.157084104795,36.79928135295217,0.057058334,15.4393635,0.8754490517896012,5.150517883333924,3456632255835216640
Subdwarf,Known Variable,94.48613934050007,18.83017296520516,-0.18599701,13.585337,1.4957951587944622,4.459697616384361,3373814561832902272
Subdwarf,Known Variable,94.86471415787469,35.382656080287845,-0.063467026,15.026524,0.7018390655329658,4.257711690536967,3452740362628172160
Subdwarf,Known Variable,95.20567515065572,19.308058771038503,-0.010255814,14.937478,1.0177675826283656,4.975721069246463,3373940219694568576
Subdwarf,Known Variable,106.82754432908484,14.016187558816895,-0.45073795,15.402214,0.7491941523436253,4.7751858946718535,3161497015379649280
Subdwarf,Known Variable,107.6752086987272,66.9287217291184,-0.36085796,14.616244,0.7895371553007507,4.103106862743724,1102107819544067456
Subdwarf,Known Variable,109.74096788083487,2.887438748253929,-0.27431297,14.870437,0.6629945301432493,3.9779867269529534,3139042514040855296
Subdwarf,Known Variable,121.2950603632632,-10.97662931398518,-0.2775507,12.22739,4.733850395784667,5.603462643850576,3037891155139776128
Subdwarf,Known Variable,121.4166916226233,5.164290469857398,-0.46232128,15.645206,0.8678693328904256,5.337477711847592,3094948627431806464
Subdwarf,Known Variable,123.24375058685352,0.7314396752379916,-0.38869476,14.574138,0.7207425134069289,3.863038699609616,3089571878131969792
Subdwarf,Known Variable,125.318801076499,-8.473118992014722,-0.3851366,15.068196,0.7464890865765217,4.433313314329059,5753155495252812544
Subdwarf,Known Variable,134.7129773844516,2.170263095272785,-0.5076418,13.620108,1.617306176647041,4.66406922581824,577763368640517760
Subdwarf,Known Variable,139.73337015402973,-57.073757304052656,-0.31787777,12.8446045,1.466096384732888,3.675417114082282,5306775455393745024
Subdwarf,Known Variable,139.96840543172243,-10.775494610604918,-0.30786514,15.167386,0.5221044247484077,3.7561728690000873,5739615043915301120
Subdwarf,Known Variable,141.1670001832356,30.836795340411456,-0.47649002,14.5567465,0.8075998823340753,4.0927277349782045,700362419831670016
Subdwarf,Known Variable,142.56434836374237,30.84287245950017,-0.3715067,14.852041,0.9064115312250968,4.638668109583268,697406932576439680
Subdwarf,Known Variable,142.74844273819664,2.84231412739122,-0.35925293,14.926293,0.910692499777522,4.723151799280618,3844661557225496064
Subdwarf,Known Variable,164.76241841094614,-21.49230086136497,-0.4035864,14.503523,0.9457359230482236,4.382372428449459,3549863282726168576
Subdwarf,Known Variable,166.13171980386187,24.661939807773177,-0.38756657,12.722882,2.3116007540511228,4.542446137312679,3995631994142136576
Subdwarf,Known Variable,168.45172786687243,-8.005740257563023,-0.33675957,13.648293,1.649287118797638,4.7347743353937535,3783517028410589056
